,Intensity
463.96,3.044148796498906
464.169,3.022841466083151
464.379,3.0015002188183804
464.588,2.9788605032822755
464.797,2.9577433807439824
465.007,2.9338557986870892
465.216,2.9111979759299778
465.425,2.890536487964989
465.635,2.869922866520787
465.844,2.847184135667396
466.053,2.8247173413566733
466.263,2.8030534463894967
466.472,2.7815650984682714
466.681,2.761029321663019
466.89,2.7390337527352293
467.099,2.718034901531728
467.309,2.698686214442013
467.518,2.681025
467.727,2.661667778993435
467.936,2.642739387308534
468.145,2.6241448577680524
468.354,2.6066970459518597
468.563,2.5880204595185994
468.772,2.569631236323851
468.982,2.551303938730853
469.191,2.5346225382932164
469.4,2.517365481400437
469.609,2.500220404814004
469.818,2.4842002735229753
470.027,2.466537089715536
470.236,2.4478533369803066
470.445,2.431167778993435
470.654,2.412999726477024
470.863,2.394103993435448
471.072,2.377657439824945
471.28,2.3587698030634567
471.489,2.3445120350109403
471.698,2.3286554157549233
471.907,2.312131619256017
472.116,2.2980096280087525
472.325,2.283846006564551
472.534,2.2699087527352293
472.743,2.254857275711159
472.951,2.2409600109409187
473.16,2.2285290481400435
473.369,2.215106783369803
473.578,2.201644037199124
473.786,2.189784573304157
473.995,2.175258096280087
474.204,2.164270733041575
474.413,2.1509763129102843
474.621,2.1374463894967173
474.83,2.126840536105033
475.039,2.115190645514223
475.247,2.1032569474835885
475.456,2.093072702407002
475.665,2.0813255470459517
475.873,2.07012056892779
476.082,2.0583552516411374
476.291,2.046401805251641
476.499,2.0357628555798684
476.708,2.023684463894967
476.916,2.013365098468271
477.125,2.003003774617068
477.333,1.9924869256017506
477.542,1.9836404814004374
477.75,1.9742733588621442
477.959,1.9658572757111596
478.167,1.9575992341356672
478.376,1.9475869256017502
478.584,1.9384830962800874
478.793,1.930133260393873
479.001,1.9214375820568927
479.209,1.9129659737417941
479.418,1.904326258205689
479.626,1.8962289934354484
479.834,1.8887857221006563
480.043,1.881980361050328
480.251,1.87420590809628
480.459,1.8666724835886213
480.668,1.859526258205689
480.876,1.8518758205689276
481.084,1.8449937089715536
481.293,1.837737691466083
481.501,1.8304989606126914
481.709,1.82428386214442
481.917,1.8183978665207876
482.125,1.8125372538293216
482.334,1.8065894420131292
482.542,1.8004592997811815
482.75,1.794792177242888
482.958,1.7902074398249452
483.166,1.784557986870897
483.374,1.7785440371991244
483.583,1.7738705142231945
483.791,1.769193599562363
483.999,1.7645631291028443
484.207,1.7601327680525163
484.415,1.7546685448577681
484.623,1.7503829868708973
484.831,1.7462709518599562
485.039,1.7419753829321665
485.247,1.738486269146608
485.455,1.7352312910284464
485.663,1.7314369803063454
485.871,1.7284469365426693
486.079,1.7244858862144419
486.287,1.7218078774617067
486.495,1.7180790481400436
486.702,1.714173304157549
486.91,1.7112502188183805
487.118,1.7089038840262583
487.326,1.7057821115973741
487.534,1.7038269146608314
487.742,1.70147647702407
487.95,1.6998446389496717
488.157,1.6983393873085337
488.365,1.6963745623632382
488.573,1.6944188183807436
488.781,1.6931386761487965
488.988,1.692275382932166
489.196,1.6908431072210064
489.404,1.689774781181619
489.612,1.688489442013129
489.819,1.6874386214442012
490.027,1.6862789387308534
490.235,1.6855496170678335
490.442,1.6850549781181616
490.65,1.6849015864332604
490.857,1.6849605032822754
491.065,1.6850494529540478
491.273,1.6848702407002187
491.48,1.6857554704595183
491.688,1.6859466630196938
491.895,1.6858952407002186
492.103,1.685911870897155
492.31,1.6859920131291026
492.518,1.6868535010940917
492.725,1.6883894967177242
492.933,1.6892460612691462
493.14,1.6902154266958425
493.348,1.6911019146608313
493.555,1.6921009846827133
493.763,1.693592122538293
493.97,1.6944112144420127
494.177,1.6954560722100653
494.385,1.6967874726477024
494.592,1.6983895514223193
494.8,1.7001324945295404
495.007,1.7019823851203497
495.214,1.7040803063457328
495.422,1.7059690371991247
495.629,1.707302078774617
495.836,1.7089050875273522
496.043,1.7111568927789935
496.251,1.713607439824945
496.458,1.7163140043763676
496.665,1.7186433807439823
496.872,1.7210678884026254
497.08,1.7240134573304156
497.287,1.7265834245076588
497.494,1.7294565645514224
497.701,1.7325394420131288
497.908,1.7359304704595184
498.115,1.7387373085339166
498.322,1.742016301969365
498.53,1.745437417943107
498.737,1.7488752188183807
498.944,1.7520927789934353
499.151,1.7551143873085335
499.358,1.758430415754923
499.565,1.762136542669584
499.772,1.7659033916849014
499.979,1.769440098468271
500.186,1.7740383479212254
500.393,1.7782706783369802
500.6,1.7828505470459517
500.807,1.7866873632385118
501.014,1.790630361050328
501.221,1.795087691466083
501.427,1.7996116520787746
501.634,1.8039026805251641
501.841,1.8083761487964987
502.048,1.8127868708971555
502.255,1.8172999452954046
502.462,1.82315443107221
502.669,1.8289782275711157
502.875,1.834245021881838
503.082,1.8389806892778993
503.289,1.843913238512035
503.496,1.8492198577680523
503.702,1.854485940919037
503.909,1.8592328774617066
504.116,1.8643837527352298
504.323,1.870197975929978
504.529,1.8759802516411377
504.736,1.88207510940919
504.943,1.8872780087527352
505.149,1.8938084792122536
505.356,1.900329212253829
505.563,1.9062449124726477
505.769,1.9121659737417942
505.976,1.9185242341356672
506.182,1.9248304704595185
506.389,1.9319424507658642
506.595,1.9380528446389496
506.802,1.9438572757111596
507.008,1.9500307439824942
507.215,1.9563446389496715
507.421,1.9632265864332603
507.628,1.9700380743982493
507.834,1.9767345733041572
508.041,1.9842362144420131
508.247,1.9917886761487964
508.454,1.999249124726477
508.66,2.005880251641138
508.866,2.0130566192560173
509.073,2.0202805798687087
509.279,2.0272941466083148
509.486,2.0339578227571113
509.692,2.040808315098468
509.898,2.0482555798687088
510.105,2.05636181619256
510.311,2.0635911378555796
510.517,2.0713466083150984
510.723,2.0792910831509843
510.93,2.0867497264770236
511.136,2.0947026258205685
511.342,2.1025867067833697
511.548,2.1109199124726477
511.754,2.1196677789934353
511.961,2.127860065645514
512.167,2.136449726477024
512.373,2.145040864332604
512.579,2.1536360503282275
512.785,2.1615870350109407
512.991,2.1693966083150986
513.197,2.177236214442013
513.404,2.185777188183807
513.61,2.1938461706783365
513.816,2.201702680525164
514.022,2.210008588621444
514.228,2.2186563457330415
514.434,2.2273277352297587
514.64,2.2360587527352296
514.846,2.2448861050328226
515.052,2.2538981400437637
515.258,2.2635690919037192
515.464,2.2730111050328223
515.669,2.2825295951859954
515.875,2.292197210065645
516.081,2.301430032822757
516.287,2.310875875273523
516.493,2.3203667943107216
516.699,2.32905
516.905,2.3379626914660827
517.111,2.346937253829321
517.316,2.356311378555798
517.522,2.3666213347921223
517.728,2.3766690371991244
517.934,2.386739004376367
518.139,2.396925
518.345,2.4065773522975933
518.551,2.416874124726477
518.757,2.4268895514223194
518.962,2.4364867067833695
519.168,2.4463184354485774
519.374,2.4559445295404814
519.579,2.467000218818381
519.785,2.4783263129102844
519.991,2.488901258205689
520.196,2.4993305251641136
520.402,2.5095002188183804
520.607,2.5199842997811817
520.813,2.530723194748359
521.018,2.5403782822757113
521.224,2.5498305798687086
521.429,2.5604134026258207
521.635,2.570913949671772
521.84,2.58110590809628
522.046,2.5917979759299783
522.251,2.602866903719912
522.457,2.614063949671772
522.662,2.6261296498905904
522.868,2.6374219912472645
523.073,2.648151914660831
523.279,2.6593560175054702
523.484,2.669381619256017
523.689,2.6803615426695844
523.895,2.6921246170678335
524.1,2.7027856673960606
524.305,2.7139737417943106
524.511,2.7258903719912473
524.716,2.7372748358862142
524.921,2.7494599562363238
525.126,2.760998905908096
525.332,2.7726874726477018
525.537,2.7844708971553604
525.742,2.7970690371991247
525.947,2.8095388402625816
526.153,2.821787746170678
526.358,2.834399452954048
526.563,2.8463324398249448
526.768,2.8581916301969366
526.973,2.8704681619256016
527.178,2.88197215536105
527.383,2.89343829321663
527.588,2.905735722100656
527.794,2.917359026258205
527.999,2.9299545404813996
528.204,2.941936487964989
528.409,2.9538013676148793
528.614,2.965967450765864
528.819,2.9785566739606124
529.024,2.990742778993435
529.229,3.0027139496717723
529.434,3.0154911925601744
529.639,3.028269037199124
529.843,3.0414727571115976
530.048,3.0543023522975927
530.253,3.0671137308533916
530.458,3.0803894420131286
530.663,3.0936381291028443
530.868,3.1067108862144415
531.073,3.1188061269146607
531.278,3.1306606673960613
531.482,3.143083205689278
531.687,3.155688512035011
531.892,3.168118380743982
532.097,3.180765590809628
532.302,3.1934446936542664
532.506,3.2064566739606124
532.711,3.219820951859956
532.916,3.2324905908096278
533.12,3.245416958424507
533.325,3.2581849015317284
533.53,3.2724451859956236
533.734,3.2854969365426694
533.939,3.299541192560175
534.144,3.313626039387308
534.348,3.3282006564551416
534.553,3.342100875273523
534.757,3.3557437089715534
534.962,3.3686408096280087
535.167,3.382860995623632
535.371,3.3963997811816187
535.576,3.4105085886214437
535.78,3.424150382932166
535.985,3.438267505470459
536.189,3.4525349562363234
536.394,3.4666095185995625
536.598,3.479867943107221
536.803,3.4941694201312905
537.007,3.507925656455142
537.211,3.522607111597374
537.416,3.5367789387308535
537.62,3.5512198577680523
537.825,3.5650524070021885
538.029,3.5808414660831502
538.233,3.5948607768052514
538.438,3.608975328227571
538.642,3.62147658643326
538.846,3.6362132385120347
539.05,3.6500764770240695
539.255,3.6642335886214434
539.459,3.6779012582056887
539.663,3.6921417396061265
539.867,3.706839223194748
540.072,3.7226130196936538
540.276,3.7361419584245072
540.48,3.751965371991247
540.684,3.7667344091903714
540.888,3.7822643873085338
541.092,3.7972095185995616
541.297,3.811654814004376
541.501,3.8262051969365425
541.705,3.8416835339168482
541.909,3.85547658643326
542.113,3.8700151531728664
542.317,3.884643927789934
542.521,3.8994086433260393
542.725,3.914949835886214
542.929,3.929965317286652
543.133,3.9453254376367615
543.337,3.961619365426696
543.541,3.9772065645514214
543.745,3.9906978118161924
543.949,4.005880525164113
544.153,4.020254266958424
544.357,4.0344406455142225
544.56,4.049207330415754
544.764,4.063836050328227
544.968,4.078254923413566
545.172,4.093209737417943
545.376,4.10888079868709
545.58,4.124455361050328
545.783,4.141497592997811
545.987,4.156534080962801
546.191,4.171138074398249
546.395,4.187031619256017
546.598,4.203509628008753
546.802,4.21897784463895
547.006,4.234509682713347
547.21,4.247173522975929
547.413,4.262576148796499
547.617,4.277872100656454
547.821,4.292975875273522
548.024,4.308276477024069
548.228,4.322717997811815
548.431,4.337968161925602
548.635,4.354647592997812
548.839,4.370208096280087
549.042,4.386428118161925
549.246,4.401574452954048
549.449,4.417032002188183
549.653,4.432490864332604
549.856,4.447169474835886
550.06,4.46217237417943
550.263,4.477313183807439
550.467,4.492493763676149
550.67,4.50831487964989
550.874,4.52332489059081
551.077,4.539868216630196
551.28,4.557153665207877
551.484,4.57299852297593
551.687,4.588577188183807
551.891,4.604319803063457
552.094,4.619225711159737
552.297,4.635328610503282
552.501,4.650772975929978
552.704,4.665726969365426
552.907,4.680223960612691
553.11,4.694280196936543
553.314,4.708465700218818
553.517,4.721647811816192
553.72,4.7365057439824945
553.923,4.750483479212253
554.127,4.765774671772428
554.33,4.779954157549234
554.533,4.797073304157549
554.736,4.8122419037199125
554.939,4.830169748358862
555.142,4.847173905908096
555.345,4.8648097921225375
555.549,4.881676039387308
555.752,4.898961761487964
555.955,4.914624179431072
556.158,4.932233643326039
556.361,4.947287253829321
556.564,4.961484245076586
556.767,4.975819857768052
556.97,4.990465426695843
557.173,5.005969474835886
557.376,5.021665043763676
557.579,5.035264989059081
557.782,5.05058955142232
557.984,5.067277078774617
558.187,5.083388730853391
558.39,5.098707056892779
558.593,5.1151842997811805
558.796,5.129235831509846
558.999,5.144144529540481
559.202,5.158698304157549
559.404,5.171516028446389
559.607,5.186433643326039
559.81,5.199941958424507
560.013,5.2135296498905905
560.216,5.228537746170678
560.418,5.2449537199124725
560.621,5.261314496717723
560.824,5.278755743982494
561.026,5.293756291028446
561.229,5.310115536105032
561.432,5.325903501094091
561.634,5.3418648249452945
561.837,5.35596351203501
562.04,5.37165010940919
562.242,5.385621717724288
562.445,5.400584846827132
562.647,5.415751641137855
562.85,5.430058315098468
563.053,5.444152899343544
563.255,5.459621006564551
563.458,5.4733689277899344
563.66,5.4896242341356665
563.863,5.506508479212254
564.065,5.523480798687089
564.268,5.53920738512035
564.47,5.554929978118161
564.672,5.569580087527353
564.875,5.586920295404813
565.077,5.601392888402625
565.28,5.614478555798686
565.482,5.628577242888402
565.684,5.643318380743982
565.887,5.659591575492341
566.089,5.676333916849015
566.291,5.689599288840262
566.494,5.704029595185994
566.696,5.718293544857768
566.898,5.733974617067833
567.1,5.749592122538293
567.303,5.764092505470459
567.505,5.778114168490153
567.707,5.791196772428883
567.909,5.806032221006564
568.111,5.820842614879649
568.314,5.835466684901531
568.516,5.849764277899343
568.718,5.863712691466082
568.92,5.8776770787746155
569.122,5.893803993435448
569.324,5.908567013129102
569.526,5.922016301969364
569.728,5.936633424507658
569.93,5.950817669584245
570.132,5.964451203501094
570.334,5.979135393873086
570.536,5.992617177242887
570.738,6.005621553610502
570.94,6.019617177242887
571.142,6.034249671772428
571.344,6.046828391684901
571.546,6.06071066739606
571.748,6.076755798687088
571.95,6.090582111597374
572.152,6.104684409190371
572.354,6.119316247264769
572.555,6.13336214442013
572.757,6.149742669584246
572.959,6.164052680525163
573.161,6.173988074398248
573.363,6.189710503282276
573.564,6.206476258205689
573.766,6.21982658643326
573.968,6.232484628008753
574.17,6.242488730853391
574.371,6.25773714442013
574.573,6.27237374179431
574.775,6.283241247264769
574.976,6.294494091903719
575.178,6.3065545404814
575.38,6.317906236323851
575.581,6.33162532822757
575.783,6.342837636761488
575.985,6.3562432166301965
576.186,6.370871225382931
576.388,6.383557111597374
576.589,6.3959858315098455
576.791,6.40949272428884
576.992,6.423533315098468
577.194,6.437357385120349
577.395,6.448437691466083
577.597,6.459726750547045
577.798,6.4713657002188185
578.0,6.484002899343545
578.201,6.494706728665206
578.402,6.506456728665207
578.604,6.516673249452953
578.805,6.530541192560174
579.007,6.543480087527351
579.208,6.5557659190371975
579.409,6.568908533916848
579.611,6.580843873085339
579.812,6.594408916849015
580.013,6.604619748358862
580.215,6.612459463894966
580.416,6.622815426695842
580.617,6.6328315098468265
580.818,6.645006072210065
581.019,6.657149452954047
581.221,6.667789551422318
581.422,6.679900984682713
581.623,6.694500929978117
581.824,6.70371214442013
