,Intensity
442.952,0.09740536105032822
443.163,0.0990082056892779
443.374,0.09904485776805251
443.584,0.09965864332603938
443.795,0.09727297592997812
444.006,0.08772319474835887
444.216,0.08371936542669584
444.427,0.08421225382932165
444.638,0.08322975929978117
444.848,0.0812483588621444
445.059,0.08461761487964989
445.27,0.08665426695842451
445.48,0.08769748358862145
445.691,0.08638293216630197
445.901,0.08854376367614879
446.112,0.0897308533916849
446.323,0.09179595185995623
446.533,0.08871553610503283
446.744,0.0933101750547046
446.954,0.08972702407002188
447.165,0.10439113785557987
447.375,0.10325
447.586,0.10295678336980305
447.796,0.10284354485776805
448.006,0.11181345733041574
448.217,0.1036269146608315
448.427,0.10185612691466082
448.638,0.0927921225382932
448.848,0.0925355579868709
449.058,0.09285120350109409
449.269,0.087281181619256
449.479,0.07915098468271334
449.689,0.08814989059080963
449.9,0.08984190371991246
450.11,0.0912975929978118
450.32,0.09230798687089715
450.531,0.08787691466083151
450.741,0.09366849015317286
450.951,0.1035475929978118
451.161,0.09890043763676148
451.372,0.10506181619256018
451.582,0.10730142231947483
451.792,0.10063730853391684
452.002,0.10425218818380744
452.212,0.09933096280087526
452.422,0.09367122538293216
452.633,0.09458424507658643
452.843,0.08974507658643326
453.053,0.0897456236323851
453.263,0.09620514223194747
453.473,0.0940284463894967
453.683,0.09380853391684901
453.893,0.08958424507658642
454.103,0.09081455142231946
454.313,0.08932385120350109
454.523,0.08664059080962801
454.733,0.08148413566739605
454.943,0.08296389496717724
455.153,0.08901805251641139
455.363,0.08744474835886214
455.573,0.08665426695842451
455.783,0.0889972647702407
455.993,0.0954097374179431
456.203,0.1076854485776805
456.413,0.11154868708971552
456.623,0.11307713347921225
456.833,0.12375492341356674
457.042,0.11962527352297592
457.252,0.11735065645514224
457.462,0.11204157549234135
457.672,0.10471115973741794
457.882,0.10608698030634574
458.091,0.10722647702407002
458.301,0.10381673960612692
458.511,0.10399015317286653
458.721,0.10568599562363239
458.931,0.09929595185995624
459.14,0.10303501094091905
459.35,0.10376367614879649
459.56,0.10181728665207877
459.769,0.0967664113785558
459.979,0.10493654266958424
460.189,0.10231072210065645
460.398,0.10833479212253828
460.608,0.10680798687089715
460.817,0.10803774617067834
461.027,0.10947866520787744
461.237,0.12275164113785558
461.446,0.11853993435448579
461.656,0.12817669584245076
461.865,0.12704485776805252
462.075,0.1288249452954048
462.284,0.12356509846827131
462.494,0.11917724288840262
462.703,0.11087417943107222
462.913,0.11198522975929978
463.122,0.10953227571115974
463.332,0.10378501094091903
463.541,0.1075995623632385
463.751,0.10916958424507657
463.96,0.11225711159737417
464.169,0.10438566739606127
464.379,0.10265207877461707
464.588,0.09564496717724288
464.797,0.10253719912472647
465.007,0.09584901531728665
465.216,0.09763730853391685
465.425,0.10131947483588621
465.635,0.10261542669584245
465.844,0.10494584245076585
466.053,0.10892560175054705
466.263,0.11132221006564552
466.472,0.11384846827133478
466.681,0.1123386214442013
466.89,0.10869693654266958
467.099,0.11904814004376367
467.309,0.1206460612691466
467.518,0.12110503282275711
467.727,0.12183698030634572
467.936,0.11637417943107219
468.145,0.11653063457330416
468.354,0.11865262582056893
468.563,0.11074179431072208
468.772,0.10610776805251641
468.982,0.10877954048140041
469.191,0.10904540481400438
469.4,0.112472647702407
469.609,0.10945897155361049
469.818,0.11091247264770239
470.027,0.11306181619256016
470.236,0.11451586433260393
470.445,0.11560776805251642
470.654,0.11573194748358863
470.863,0.11835229759299781
471.072,0.1202292122538293
471.28,0.11808807439824943
471.489,0.11938347921225383
471.698,0.11974398249452954
471.907,0.11583260393873086
472.116,0.11199288840262582
472.325,0.1091269146608315
472.534,0.1093233041575492
472.743,0.11277625820568928
472.951,0.11499617067833696
473.16,0.11757877461706782
473.369,0.1220886214442013
473.578,0.12469693654266958
473.786,0.12693544857768052
473.995,0.12928774617067834
474.204,0.12942724288840263
474.413,0.12866411378555798
474.621,0.12978938730853393
474.83,0.13073140043763673
475.039,0.1276422319474836
475.247,0.13271663019693652
475.456,0.13636159737417944
475.665,0.13478227571115972
475.873,0.13571663019693653
476.082,0.13881783369803063
476.291,0.14164004376367614
476.499,0.15150984682713348
476.708,0.15475437636761488
476.916,0.1526077680525164
477.125,0.15232713347921223
477.333,0.15437363238512036
477.542,0.14896772428884025
477.75,0.1452609409190372
477.959,0.1434874179431072
478.167,0.14015536105032822
478.376,0.13653774617067835
478.584,0.13932658643326037
478.793,0.1417603938730853
479.001,0.14884245076586433
479.209,0.1540262582056893
479.418,0.15133916849015316
479.626,0.1511504376367615
479.834,0.1547527352297593
480.043,0.15532330415754922
480.251,0.1565738512035011
480.459,0.15539934354485777
480.668,0.15287472647702405
480.876,0.15837472647702405
481.084,0.1593998905908096
481.293,0.16352680525164112
481.501,0.16611870897155362
481.709,0.1682882932166302
481.917,0.16892833698030635
482.125,0.1686734135667396
482.334,0.17012472647702406
482.542,0.17569365426695843
482.75,0.1727171772428884
482.958,0.17315754923413565
483.166,0.17440098468271334
483.374,0.17981783369803062
483.583,0.1862182713347921
483.791,0.1847363238512035
483.999,0.18142286652078776
484.207,0.183531181619256
484.415,0.18549398249452956
484.623,0.184503829321663
484.831,0.18201039387308532
485.039,0.1792609409190372
485.247,0.17945295404814005
485.455,0.1821898249452954
485.663,0.1848304157549234
485.871,0.19087582056892777
486.079,0.19418271334792123
