,Intensity
559,0.30957244475292556
560,0.29330609315364453
561,0.2807434888033435
562,0.2703443252323426
563,0.25451017000576515
564,0.24305594144280818
565,0.2334146215370166
566,0.2242354209236294
567,0.21223735472509117
568,0.19907433052720508
569,0.1916652652122353
570,0.18275413754489278
571,0.17611854943030764
572,0.1673285914820595
573,0.15576976299967218
574,0.14733424811363124
575,0.14108980299361068
576,0.13250083336329796
577,0.12925543393176897
578,0.12120600647403618
579,0.11757529917106338
580,0.11212423040853114
581,0.10628801634403857
582,0.09787244134329151
583,0.09467011817658874
584,0.08867225723748602
585,0.08230376533615033
586,0.07811708441386261
587,0.07446856380923472
588,0.06916171089966872
589,0.065283415278168
590,0.06116563103443825
591,0.05498626767382176
592,0.0550275943045968
593,0.05301171566399831
594,0.05129463154017624
595,0.04655545206383175
596,0.04216628221851763
597,0.03992292780639333
598,0.035550896934425175
599,0.03214739590694136
600,0.02955021207226858
601,0.028612590453414983
602,0.026184045115059992
603,0.02846999651811859
604,0.025711803629170603
605,0.021547201497610812
606,0.017732494367367662
607,0.014275710761437462
608,0.012228261856085445
609,0.013457092053809001
610,0.010402777799573297
611,0.005538180802705136
612,0.007753163631232539
613,0.0065107809431524544
614,0.004793017185903321
615,0.00616348763944142
616,0.0022987278899594195
617,0.004804347818027015
618,0.004982436809011378
619,-0.0022101172441964263
620,-0.0032518360166185153
621,-0.0009072109344540126
622,-0.002771888471231481
623,-0.006005359464910667
624,-0.005734425555912163
625,-0.007246433514465803
626,-0.009014197052844258
627,-0.006227624464703277
628,-0.00703262145084245
629,-0.01023521534058923
630,-0.009205191761529286
631,-0.007746978147974773
632,-0.008713356665384803
633,-0.009663242939373616
634,-0.009508996037952874
635,-0.011094499849249052
636,-0.011148988811524171
637,-0.012134509868933106
638,-0.0069213746491459905
639,-0.008362778705026054
640,-0.011151058236514268
641,-0.010449876912729002
642,-0.01050159558706341
643,-0.008284491919375614
644,-0.01021525714794148
645,-0.012724111055582613
646,-0.015082988390973086
647,-0.013716600855621973
648,-0.011172636119094517
649,-0.010486776446921985
650,-0.009313741431457204
651,-0.008296265165594546
652,-0.009159250213634904
653,-0.007767666611106895
654,-0.011892468160169192
655,-0.015742137166739507
656,-0.011771052049705043
657,-0.00914024078618762
658,-0.010265613483912658
659,-0.007047600042003231
660,-0.011826201707070945
661,-0.01381208380321968
662,-0.010843122748764575
663,-0.011897463979461247
664,-0.015821649899123685
665,-0.0188934159372291
666,-0.016794757006547957
667,-0.011919540884625861
668,-0.007389528507221201
669,-0.00863885619569844
670,-0.005617938989032805
671,-0.007102851192135509
672,-0.012454642431221635
673,-0.012293087044063039
674,-0.011783660272146173
675,-0.014104372920036145
676,-0.011551942088902744
677,-0.011210419885640529
678,-0.014289355320107795
679,-0.009584096533309794
680,-0.008495610575324794
681,-0.013683665557167362
682,-0.014078023335232955
683,-0.01648486142116839
684,-0.017867401434628755
685,-0.014853906286858922
686,-0.011382705357421209
687,-0.015290106294038649
688,-0.017422581674884696
689,-0.02217589288964184
690,-0.020708499211669746
691,-0.018214054951523787
692,-0.015079187186959596
693,-0.01901321928256982
694,-0.018006883406914028
695,-0.018146945151453573
696,-0.01457082232263288
697,-0.017281378344669807
698,-0.01269301071915024
699,-0.011940151431206757
700,-0.016737503239955813
701,-0.014052897768487452
702,-0.01134923432920907
703,-0.015872240507226007
704,-0.01678064550709651
705,-0.015714064799795605
706,-0.01821421834688809
707,-0.01788945157985253
708,-0.017438535863658844
709,-0.016172526664368966
710,-0.018765491945554935
711,-0.018089638297276972
712,-0.013208819170306203
713,-0.01411117965021585
714,-0.014282407488895013
715,-0.020018499673977102
716,-0.020684156171312692
717,-0.02269193193903119
718,-0.01954027880061752
719,-0.010598127676625445
720,-0.014072343025368255
721,-0.01749706743469324
722,-0.010809271086644767
723,-0.013349684298763423
724,-0.011458740047070095
725,-0.005865654402906119
